Store_ID,Name,State,City,County_Name,Zip,Address,Interstate_or_Highway,Latitude,Longitude,Parking_Spaces,Diesel_Lanes,Bulk_DEF_Lanes,Unleaded,Midgrade,Premium,Diesel,Biodiesel,Bulk_Propane,CNG,EV_Level2,EV_Level3,EV_Tesla_Level2,EV_Tesla_Level3,Showers,Laundry,Overnight_Parking,Private_Showers,Tire_Care,Dog_Park,RF_Service,Restaurant,ATM,Propane_Tank_Exchange,RV_Dump,Light_Mechanical,All_Major_Credit_Cards,Apple_Pay,Samsung_Pay,Cash_Accepted,EBT_SNAP,Comdata,Fleet_One,ComCheck,Love_Express,Voyager,T-Chek,Debit,Android_Pay,My_Love_Rewards,Loves_Gift Card,NRI_ID,NRI_Value_Composite,NRI_Score_Composite,NRI_Rating_Composite,NRI_State_Percentile_Composite,Population_2020,Building_Value,Agriculture_Value,Area_sq_mi,State_FIPS_Code,County_FIPS_Code,State_County_FIPS_Code,TARGET_FID,OBJECTID,JOIN_FID,Shape_Length,Shape_Area
,NHS,Washington,,Thurston,,,,46.83535,-122.98525,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53067,128926569.1,96.213808,Relatively High,92.307692,294398,57442987747,201964968,781.904995,,67,53067,1671,,2988,587363.9966,4087225226
,NHS,Florida,,Hillsborough,,,,27.682603,-82.420645,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12057,656902724.1,99.554566,Very High,95.522388,1458282,2.03813E+11,513396369,1345.386221,,57,12057,224,,349,819573.1496,3560026505
,NHS,Florida,,Brevard,,,,28.7088,-80.8878,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12009,449368630.2,99.363665,Relatively High,92.537313,606067,1.05595E+11,67636257,1572.754393,,9,12009,240,,326,1417896.848,3507633391
,NHS,Florida,,Martin,,,,27.1891,-80.4008,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12085,143741856.4,96.531976,Relatively High,68.656716,158246,29323001287,129094252,760.727311,,85,12085,217,,363,394980.9644,1852392634
,NHS,Florida,,Escambia,,,,30.5441,-87.3502,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12033,218729166.6,97.868279,Relatively High,79.104478,321367,51114371848,30902401,1137.07484,,33,12033,272,,337,646831.9671,2336872081
,NHS,California,,Kern,,,,35.41764,-119.42295,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,100,,202,861842.4353,31854116825
,NHS,California,,Kern,,,,35.41764,-119.42295,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,101,,202,861842.4353,31854116825
,NHS,Connecticut,,Fairfield,,,,41.145866,-73.259458,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C09001,108472972.1,95.450207,Relatively High,100,957322,2.02346E+11,48252692,845.498527,,1,9001,184,,310,650505.8115,2958707100
,NHS,Florida,,Charlotte,,,,26.879157,-81.985993,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12015,144837302.6,96.595609,Relatively High,70.149254,186734,31462612566,50321193,956.798418,,15,12015,211,,329,897816.1829,2300698834
,NHS,Florida,,Charlotte,,,,26.8799,-81.985,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12015,144837302.6,96.595609,Relatively High,70.149254,186734,31462612566,50321193,956.798418,,15,12015,212,,329,897816.1829,2300698834
,NHS,Florida,,Brevard,,,,28.6869,-80.8781,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12009,449368630.2,99.363665,Relatively High,92.537313,606067,1.05595E+11,67636257,1572.754393,,9,12009,238,,326,1417896.848,3507633391
,NHS,Michigan,,Wayne,,,,42.220544,-83.519715,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26163,151989358.3,96.691059,Relatively High,100,1792549,3.17491E+11,26530603,679.536606,,163,26163,657,,1314,432296.8814,2918690784
,NHS,Arizona,,Maricopa,,,,33.5209,-113.0673,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C04013,181115759.3,97.327394,Relatively High,100,4418836,7.61413E+11,1386839832,9319.141753,,13,4013,62,,105,979637.0339,34338308581
,NHS,Florida,,Charlotte,,,,26.8933,-81.998,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12015,144837302.6,96.595609,Relatively High,70.149254,186734,31462612566,50321193,956.798418,,15,12015,213,,329,897816.1829,2300698834
,NHS,Louisiana,,St. Tammany,,,,30.299032,-89.711598,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22103,217806369.6,97.804645,Relatively High,95.3125,263870,43684772713,11474454,1106.683856,,103,22103,564,,1166,363158.1749,3071191372
,NHS,Washington,,Clark,,,,45.833394,-122.693211,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53011,119184126.5,95.832008,Relatively High,89.74359,503148,80039689085,54725126,662.217297,,11,53011,1656,,2960,285277.129,3490352277
,NHS,Arizona,,Maricopa,,,,33.5199,-113.0702,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C04013,181115759.3,97.327394,Relatively High,100,4418836,7.61413E+11,1386839832,9319.141753,,13,4013,61,,105,979637.0339,34338308581
,NHS,Florida,,Miami-Dade,,,,25.661735,-80.387353,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12086,1301109037,99.8091,Very High,100,2698679,3.19574E+11,960869503,2413.442013,,86,12086,204,,364,1168524.827,6320252850
,NHS,Nevada,,Clark,,,,35.222603,-114.8596,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1061,,1750,916024.9365,32141773662
,NHS,California,,San Diego,,,,33.272233,-117.444233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06073,959720165.3,99.681833,Very High,89.655172,3295981,5.6908E+11,953620221,4571.49119,,73,6073,79,,224,776360.5171,15649823610
,NHS,Connecticut,,Fairfield,,,,41.145866,-73.259458,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C09001,108472972.1,95.450207,Relatively High,100,957322,2.02346E+11,48252692,845.498527,,1,9001,183,,310,650505.8115,2958707100
,NHS,Florida,,Marion,,,,28.9929,-82.1439,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,,83,12083,243,,362,406979.7732,5672476110
,NHS,Michigan,,Wayne,,,,42.30088,-83.441623,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26163,151989358.3,96.691059,Relatively High,100,1792549,3.17491E+11,26530603,679.536606,,163,26163,664,,1314,432296.8814,2918690784
,NHS,Florida,,Marion,,,,28.9935,-82.1429,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,,83,12083,244,,362,406979.7732,5672476110
,NHS,Alabama,,Baldwin,,,,30.575718,-87.418285,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01003,210632685,97.709195,Relatively High,98.507463,231365,45968484827,138089013,2047.738775,,3,1003,1,,2,923868.3121,5730946668
,NHS,California,,San Diego,,,,33.269416,-117.436509,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06073,959720165.3,99.681833,Very High,89.655172,3295981,5.6908E+11,953620221,4571.49119,,73,6073,78,,224,776360.5171,15649823610
,NHS,Florida,,Palm Beach,,,,26.634455,-80.174779,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12099,1064699260,99.713649,Very High,97.014925,1489461,2.38568E+11,1034305981,2407.259806,,99,12099,210,,371,525414.9733,6406078773
,NHS,South Carolina,,Dorchester,,,,33.160057,-80.622276,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C45035,175448827.6,97.295577,Relatively High,91.304348,161445,26710859522,45814409,576.949932,,35,45035,1370,,2335,324768.3682,2112804427
,NHS,California,,Stanislaus,,,,37.46444,-120.827454,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06099,118405366.7,95.800191,Relatively High,53.448276,552683,1.00451E+11,2897698594,1529.197436,,99,6099,116,,237,478910.8993,6250518345
,NHS,California,,San Bernardino,,,,35.031967,-116.470264,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,98,,223,1247020.459,77493886078
,NHS,California,,San Bernardino,,,,35.034433,-116.47023,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,99,,223,1247020.459,77493886078
,NHS,California,,Fresno,,,,36.090021,-120.113089,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06019,231090303.3,98.090996,Relatively High,72.413793,1007944,1.60307E+11,6586833560,6071.812184,,19,6019,108,,197,1104290.489,24303198740
,NHS,California,,Stanislaus,,,,37.46654,-120.83089,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06099,118405366.7,95.800191,Relatively High,53.448276,552683,1.00451E+11,2897698594,1529.197436,,99,6099,117,,237,478910.8993,6250518345
,NHS,Florida,,Polk,,,,28.1691,-81.7715,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12105,230155586.8,98.027362,Relatively High,80.597015,721918,1.00745E+11,341471673,2030.70802,,105,12105,231,,374,446186.8487,6698031302
,NHS,Florida,,Polk,,,,28.1742,-81.7669,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12105,230155586.8,98.027362,Relatively High,80.597015,721918,1.00745E+11,341471673,2030.70802,,105,12105,232,,374,446186.8487,6698031302
,NHS,Florida,,Orange,,,,28.51474,-81.4997,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12095,304674883.4,98.568247,Relatively High,86.567164,1428790,2.3247E+11,266063973,1013.564631,,95,12095,235,,369,335124.8132,3270848676
,NHS,Michigan,,Oakland,,,,42.742946,-83.485987,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26125,126219252.5,96.086542,Relatively High,98.795181,1274114,2.84275E+11,25613002,916.395867,,125,26125,676,,1295,264367.5192,4347489050
,NHS,Michigan,,Oakland,,,,42.763328,-83.510054,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26125,126219252.5,96.086542,Relatively High,98.795181,1274114,2.84275E+11,25613002,916.395867,,125,26125,678,,1295,264367.5192,4347489050
,NHS,New York,,Suffolk,,,,40.809049,-73.223622,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C36103,166046352.3,97.136494,Relatively High,96.774194,1524969,3.49103E+11,258729959,2397.211163,,103,36103,1095,,1881,2305626.165,4154281773
,NHS,Washington,,Clark,,,,45.77708,-122.66954,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53011,119184126.5,95.832008,Relatively High,89.74359,503148,80039689085,54725126,662.217297,,11,53011,1654,,2960,285277.129,3490352277
,NHS,Washington,,King,,,,47.270612,-122.315825,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53033,882480942.4,99.650016,Very High,100,2268178,4.70121E+11,155375334,2330.747782,,33,53033,1686,,2971,801686.4359,12408401255
,NHS,California,,San Bernardino,,,,34.012497,-117.077452,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,87,,223,1247020.459,77493886078
,NHS,Connecticut,,Fairfield,,,,41.080465,-73.461237,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C09001,108472972.1,95.450207,Relatively High,100,957322,2.02346E+11,48252692,845.498527,,1,9001,182,,310,650505.8115,2958707100
,NHS,Louisiana,,Tangipahoa,,,,30.983121,-90.510206,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22105,127528434,96.150175,Relatively High,85.9375,132858,20728581865,48617413,852.467804,,105,22105,570,,1167,277212.1764,2849594073
,NHS,California,,Riverside,,,,33.922197,-116.663837,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,84,,220,911303.1801,27426768238
,NHS,California,,San Diego,,,,32.757909,-116.484459,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06073,959720165.3,99.681833,Very High,89.655172,3295981,5.6908E+11,953620221,4571.49119,,73,6073,75,,224,776360.5171,15649823610
,NHS,California,,Stanislaus,,,,37.583128,-121.323212,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06099,118405366.7,95.800191,Relatively High,53.448276,552683,1.00451E+11,2897698594,1529.197436,,99,6099,120,,237,478910.8993,6250518345
,NHS,Florida,,Martin,,,,27.0049,-80.2054,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12085,143741856.4,96.531976,Relatively High,68.656716,158246,29323001287,129094252,760.727311,,85,12085,214,,363,394980.9644,1852392634
,NHS,Georgia,,Chatham,,,,32.216,-81.174,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C13051,308433246.7,98.663697,Relatively High,100,293520,56341879834,14020809,636.33398,,51,13051,305,,413,782117.5534,1654702511
,NHS,Mississippi,,Jackson,,,,30.436974,-88.622181,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C28059,123244996.1,95.991091,Relatively High,98.780488,143149,23069757778,8766459,1053.936706,,59,28059,823,,1432,519094.5359,2595157929
,NHS,Mississippi,,Jackson,,,,30.438635,-88.619266,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C28059,123244996.1,95.991091,Relatively High,98.780488,143149,23069757778,8766459,1053.936706,,59,28059,824,,1432,519094.5359,2595157929
,NHS,California,,Kern,,,,35.006653,-117.718642,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,96,,202,861842.4353,31854116825
,NHS,California,,Kern,,,,35.00697,-117.71746,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,97,,202,861842.4353,31854116825
,NHS,California,,San Bernardino,,,,35.43275,-115.70648,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,102,,223,1247020.459,77493886078
,NHS,California,,San Bernardino,,,,35.43275,-115.70648,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,103,,223,1247020.459,77493886078
,NHS,Florida,,Seminole,,,,28.7255,-81.374,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12117,110899475.3,95.641107,Relatively High,62.686567,470586,72539229027,24483948,348.825391,,117,12117,241,,380,181910.842,1167119438
,NHS,South Carolina,,Charleston,,,,32.989431,-80.085773,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C45019,491072483.6,99.459115,Relatively High,100,407722,85995597414,25671902,1371.697942,,19,45019,1369,,2327,2259729.289,3474420064
,NHS,California,,Monterey,,,,35.85174,-120.77211,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06053,263588413.8,98.377346,Relatively High,75.862069,438599,76406937519,4721131468,3809.292638,,53,6053,106,,214,810798.528,13210634618
,NHS,California,,Stanislaus,,,,37.58263,-121.32284,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06099,118405366.7,95.800191,Relatively High,53.448276,552683,1.00451E+11,2897698594,1529.197436,,99,6099,119,,237,478910.8993,6250518345
,NHS,Florida,,Manatee,,,,27.5847,-82.6142,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12081,269991363.9,98.44098,Relatively High,85.074627,399485,66720275922,413030818,973.763239,,81,12081,221,,361,782083.072,2480862268
,NHS,Florida,,Seminole,,,,28.7019,-81.3849,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12117,110899475.3,95.641107,Relatively High,62.686567,470586,72539229027,24483948,348.825391,,117,12117,239,,380,181910.842,1167119438
,NHS,Illinois,,Cook,,,,41.578755,-87.599437,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,434,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,41.578755,-87.599437,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,435,,612,407296.4647,4471591523
,NHS,New York,,Suffolk,,,,40.826282,-72.950778,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C36103,166046352.3,97.136494,Relatively High,96.774194,1524969,3.49103E+11,258729959,2397.211163,,103,36103,1096,,1881,2305626.165,4154281773
,NHS,Florida,,Collier,,,,26.1674,-81.0785,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12021,332563613.1,98.854598,Relatively High,88.059701,375443,82542404972,217526620,2631.338568,,21,12021,206,,332,1730625.247,6553365975
,NHS,Florida,,Hillsborough,,,,28.0155,-82.2652,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12057,656902724.1,99.554566,Very High,95.522388,1458282,2.03813E+11,513396369,1345.386221,,57,12057,228,,349,819573.1496,3560026505
,NHS,Florida,,Hillsborough,,,,28.0185,-82.2727,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12057,656902724.1,99.554566,Very High,95.522388,1458282,2.03813E+11,513396369,1345.386221,,57,12057,229,,349,819573.1496,3560026505
,NHS,Louisiana,,Calcasieu,,,,30.1373,-93.676875,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22019,159546984.3,96.913777,Relatively High,92.1875,216652,42279240426,29560204,1105.210274,,19,22019,560,,1124,364229.9919,3808727566
,NHS,Minnesota,,Hennepin,,,,45.111786,-93.473911,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C27053,110591065.2,95.577474,Relatively High,100,1281172,2.65993E+11,67168406,612.914523,,53,27053,747,,1342,269388.6146,3143708868
,NHS,California,,Sacramento,,,,38.672411,-121.611877,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06067,209037794.7,97.645562,Relatively High,65.517241,1584652,2.63727E+11,493708885,1004.400714,,67,6067,122,,221,406562.6239,4205479634
,NHS,Florida,,Hillsborough,,,,27.6487,-82.6757,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12057,656902724.1,99.554566,Very High,95.522388,1458282,2.03813E+11,513396369,1345.386221,,57,12057,223,,349,819573.1496,3560026505
,NHS,Georgia,,Chatham,,,,32.217,-81.175,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C13051,308433246.7,98.663697,Relatively High,100,293520,56341879834,14020809,636.33398,,51,13051,306,,413,782117.5534,1654702511
,NHS,New Jersey,,Atlantic,,,,39.55026,-74.735064,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34001,159605739.7,96.945593,Relatively High,90.47619,274261,61387375735,138406740,678.617685,,1,34001,1010,,1776,985522.7353,2457039554
,NHS,Tennessee,,Shelby,,,,35.041734,-90.004102,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C47157,424458602.4,99.236398,Relatively High,100,929552,1.78714E+11,31469960,788.242696,,157,47157,1421,,2508,288711.133,3032609204
,NHS,Washington,,Snohomish,,,,47.901507,-122.214755,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53061,220110752.8,97.900095,Relatively High,94.871795,827611,1.46472E+11,180734966,2217.918645,,61,53061,1693,,2985,649810.8964,12196754242
,NHS,Oregon,,Lane,,,,43.850056,-123.020601,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41039,152364933.4,96.78651,Relatively High,94.444444,382865,81881558242,181687874,4770.130189,,39,41039,1261,,2229,967280.2217,23063031696
,NHS,Oregon,,Lane,,,,43.852205,-123.021131,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41039,152364933.4,96.78651,Relatively High,94.444444,382865,81881558242,181687874,4770.130189,,39,41039,1262,,2229,967280.2217,23063031696
,NHS,Washington,,Thurston,,,,46.8711,-122.97036,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53067,128926569.1,96.213808,Relatively High,92.307692,294398,57442987747,201964968,781.904995,,67,53067,1672,,2988,587363.9966,4087225226
,NHS,Washington,,Snohomish,,,,48.257008,-122.256512,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53061,220110752.8,97.900095,Relatively High,94.871795,827611,1.46472E+11,180734966,2217.918645,,61,53061,1698,,2985,649810.8964,12196754242
,NHS,Arizona,,Maricopa,,,,32.8499,-113.2651,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C04013,181115759.3,97.327394,Relatively High,100,4418836,7.61413E+11,1386839832,9319.141753,,13,4013,57,,105,979637.0339,34338308581
,NHS,Arizona,,Maricopa,,,,32.8547,-113.2526,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C04013,181115759.3,97.327394,Relatively High,100,4418836,7.61413E+11,1386839832,9319.141753,,13,4013,58,,105,979637.0339,34338308581
,NHS,California,,Riverside,,,,33.923233,-116.664183,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,85,,220,911303.1801,27426768238
,NHS,California,,Yolo,,,,38.88744,-121.97649,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06113,185952052.7,97.359211,Relatively High,62.068966,216393,42474300118,655518695,1033.899013,,113,6113,123,,244,417349.7386,4357432126
,NHS,California,,Yolo,,,,38.88744,-121.97649,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06113,185952052.7,97.359211,Relatively High,62.068966,216393,42474300118,655518695,1033.899013,,113,6113,124,,244,417349.7386,4357432126
,NHS,Illinois,,Cook,,,,42.014842,-87.926338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,437,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,42.014842,-87.926338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,438,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,41.783509,-87.907905,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,439,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,41.783509,-87.907905,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,440,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,41.950478,-87.882871,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,443,,612,407296.4647,4471591523
,NHS,Illinois,,Cook,,,,41.950478,-87.882871,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C17031,715494813.7,99.618199,Very High,100,5272775,8.93117E+11,22584899,1651.135984,,31,17031,444,,612,407296.4647,4471591523
,NHS,Massachusetts,,Middlesex,,,,42.31266,-71.428422,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25017,126426889.7,96.118358,Relatively High,100,1629857,3.05517E+11,72660115,855.491961,,17,25017,604,,1227,478214.0577,4033661045
,NHS,Massachusetts,,Middlesex,,,,42.596018,-71.368241,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25017,126426889.7,96.118358,Relatively High,100,1629857,3.05517E+11,72660115,855.491961,,17,25017,606,,1227,478214.0577,4033661045
,NHS,Massachusetts,,Middlesex,,,,42.596834,-71.369097,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25017,126426889.7,96.118358,Relatively High,100,1629857,3.05517E+11,72660115,855.491961,,17,25017,607,,1227,478214.0577,4033661045
,NHS,Oregon,,Marion,,,,44.75529,-122.38733,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41047,152180342.1,96.754693,Relatively High,91.666667,344064,62809932114,804675439,1203.378171,,47,41047,1269,,2233,614608.5438,6150687023
,NHS,Washington,,Pierce,,,,47.085428,-122.653829,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53053,310855534.2,98.727331,Relatively High,97.435897,920483,1.60705E+11,74410285,1823.687184,,53,53053,1677,,2981,1020048.941,9404466028
,NHS,Washington,,Snohomish,,,,48.169108,-122.194278,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53061,220110752.8,97.900095,Relatively High,94.871795,827611,1.46472E+11,180734966,2217.918645,,61,53061,1697,,2985,649810.8964,12196754242
,NHS,California,,San Diego,,,,33.329894,-117.161671,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06073,959720165.3,99.681833,Very High,89.655172,3295981,5.6908E+11,953620221,4571.49119,,73,6073,80,,224,776360.5171,15649823610
